ID;Sursa de venit;Categorie;Tara;Platforma;Magazin;Retea afiliere;Comision;Tip comision;Recurent;Durata cookie;Valoare estimata client;Potential trafic;Competitie;Potential SEO;Dificultate;Dificultate aprobare;Venit lunar potential;Prioritate;URL;Status
AF0705;Comision afiliere — litera.ro;Afiliere;RO;2performant;litera.ro;2performant;7.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.litera.ro/;activ
AF0706;Comision afiliere — nichiduta.ro;Afiliere;RO;2performant;nichiduta.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.nichiduta.ro/;activ
AF0707;Comision afiliere — fragranza.ro;Afiliere;RO;2performant;fragranza.ro;2performant;6.5;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://fragranza.ro;activ
AF0708;Comision afiliere — tezyo.ro;Afiliere;RO;2performant;tezyo.ro;2performant;7.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.tezyo.ro/;activ
AF0709;Comision afiliere — libris.ro;Afiliere;RO;2performant;libris.ro;2performant;8.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.libris.ro;activ
AF0710;Comision afiliere — intimax.ro;Afiliere;RO;2performant;intimax.ro;2performant;20.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://intimax.ro/;activ
AF0711;Comision afiliere — ozone.ro;Afiliere;RO;2performant;ozone.ro;2performant;0.7;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.ozone.ro;activ
AF0712;Comision afiliere — shopika.ro;Afiliere;RO;2performant;shopika.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://shopika.ro/;activ
AF0713;Comision afiliere — liki24.co.uk;Afiliere;international;2performant;liki24.co.uk;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://liki24.co.uk;activ
AF0714;Comision afiliere — depurtat.ro;Afiliere;RO;2performant;depurtat.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.depurtat.ro/;activ
AF0715;Comision afiliere — lensa.ro;Afiliere;RO;2performant;lensa.ro;2performant;15.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://lensa.ro/;activ
AF0716;Comision afiliere — pint.ro;Afiliere;RO;2performant;pint.ro;2performant;3.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.pint.ro;activ
AF0717;Comision afiliere — aosom.ro;Afiliere;RO;2performant;aosom.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.aosom.ro;activ
AF0718;Comision afiliere — gave.ro;Afiliere;RO;2performant;gave.ro;2performant;16.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://gave.ro;activ
AF0719;Comision afiliere — soundhouse.ro;Afiliere;RO;2performant;soundhouse.ro;2performant;6.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://soundhouse.ro/;activ
AF0720;Comision afiliere — f64.ro;Afiliere;RO;2performant;f64.ro;2performant;1.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.f64.ro;activ
AF0721;Comision afiliere — manukashop.ro;Afiliere;RO;2performant;manukashop.ro;2performant;18.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;are pagina;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://manukashop.ro/;activ
AF0722;Comision afiliere — teilor.ro;Afiliere;RO;2performant;teilor.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://teilor.ro/;activ
AF0723;Comision afiliere — pentruanimale.ro;Afiliere;RO;2performant;pentruanimale.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://pentruanimale.ro/;activ
AF0724;Comision afiliere — gryxx.ro;Afiliere;RO;2performant;gryxx.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.gryxx.ro;activ
AF0725;Comision afiliere — pravalianoastra.ro;Afiliere;RO;2performant;pravalianoastra.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.pravalianoastra.ro;activ
AF0726;Comision afiliere — parmashop.ro;Afiliere;RO;2performant;parmashop.ro;2performant;7.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://parmashop.ro;activ
AF0727;Comision afiliere — autoeco.ro;Afiliere;RO;2performant;autoeco.ro;2performant;3.5;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.autoeco.ro;activ
AF0728;Comision afiliere — babyneeds.ro;Afiliere;RO;2performant;babyneeds.ro;2performant;3.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.babyneeds.ro;activ
AF0729;Comision afiliere — notino.ro;Afiliere;RO;2performant;notino.ro;2performant;4.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.notino.ro;activ
AF0730;Comision afiliere — maranc.ro;Afiliere;RO;2performant;maranc.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://maranc.ro;activ
AF0731;Comision afiliere — aqualine.ro;Afiliere;RO;2performant;aqualine.ro;2performant;12.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.aqualine.ro/;activ
AF0732;Comision afiliere — dehaine.ro;Afiliere;RO;2performant;dehaine.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.dehaine.ro/;activ
AF0733;Comision afiliere — vetro.ro;Afiliere;RO;2performant;vetro.ro;2performant;3.5;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.vetro.ro/;activ
AF0734;Comision afiliere — maprofi.ro;Afiliere;RO;2performant;maprofi.ro;2performant;12.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://maprofi.ro;activ
AF0735;Comision afiliere — piese-biciclete.eu;Afiliere;international;2performant;piese-biciclete.eu;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://piese-biciclete.eu/;activ
AF0736;Comision afiliere — infinitelove.ro;Afiliere;RO;2performant;infinitelove.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.infinitelove.ro;activ
AF0737;Comision afiliere — daar.ro;Afiliere;RO;2performant;daar.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://daar.ro;activ
AF0738;Comision afiliere — eumed.ro;Afiliere;RO;2performant;eumed.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://eumed.ro;activ
AF0739;Comision afiliere — benvenuti.com;Afiliere;international;2performant;benvenuti.com;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://benvenuti.com/ro;activ
AF0740;Comision afiliere — ecovent.ro;Afiliere;RO;2performant;ecovent.ro;2performant;7.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://ecovent.ro;activ
AF0741;Comision afiliere — liki24.ro;Afiliere;RO;2performant;liki24.ro;2performant;3.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://liki24.ro;activ
AF0742;Comision afiliere — pfarma.ro;Afiliere;RO;2performant;pfarma.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.pfarma.ro;activ
AF0743;Comision afiliere — moftcollection.ro;Afiliere;RO;2performant;moftcollection.ro;2performant;20.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;are pagina;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.moftcollection.ro/;activ
AF0744;Comision afiliere — erotic24.ro;Afiliere;RO;2performant;erotic24.ro;2performant;15.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.erotic24.ro/;activ
AF0745;Comision afiliere — okoshazak.hu;Afiliere;international;2performant;okoshazak.hu;2performant;12.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://okoshazak.hu;activ
AF0746;Comision afiliere — vegis.ro;Afiliere;RO;2performant;vegis.ro;2performant;8.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://vegis.ro/;activ
AF0747;Comision afiliere — smokemania.ro;Afiliere;RO;2performant;smokemania.ro;2performant;12.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.smokemania.ro/;activ
AF0748;Comision afiliere — decathlon.ro;Afiliere;RO;2performant;decathlon.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.decathlon.ro;activ
AF0749;Comision afiliere — sportdepot.ro;Afiliere;RO;2performant;sportdepot.ro;2performant;3.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.sportdepot.ro/;activ
AF0750;Comision afiliere — trotty.ro;Afiliere;RO;2performant;trotty.ro;2performant;8.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://trotty.ro;activ
AF0751;Comision afiliere — case-smart.ro;Afiliere;RO;2performant;case-smart.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.case-smart.ro;activ
AF0752;Comision afiliere — gsmnet.de;Afiliere;international;2performant;gsmnet.de;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://GSMnet.de;activ
AF0753;Comision afiliere — baseone.ro;Afiliere;RO;2performant;baseone.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.baseone.ro/;activ
AF0754;Comision afiliere — nemira.ro;Afiliere;RO;2performant;nemira.ro;2performant;13.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://nemira.ro/;activ
AF0755;Comision afiliere — ookee.ro;Afiliere;RO;2performant;ookee.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;are pagina;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.ookee.ro/;activ
AF0756;Comision afiliere — pieseautoscan.ro;Afiliere;RO;2performant;pieseautoscan.ro;2performant;6.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.pieseautoscan.ro/;activ
AF0757;Comision afiliere — homs.ro;Afiliere;RO;2performant;homs.ro;2performant;6.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://homs.ro;activ
AF0758;Comision afiliere — mezoni.ro;Afiliere;RO;2performant;mezoni.ro;2performant;7.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.mezoni.ro;activ
AF0759;Comision afiliere — videt.ro;Afiliere;RO;2performant;videt.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://videt.ro;activ
AF0760;Comision afiliere — picadili.ro;Afiliere;RO;2performant;picadili.ro;2performant;15.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://picadili.ro;activ
AF0761;Comision afiliere — nailsup.ro;Afiliere;RO;2performant;nailsup.ro;2performant;15.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://nailsup.ro/;activ
AF0762;Comision afiliere — dezmembraru.ro;Afiliere;RO;2performant;dezmembraru.ro;2performant;10.5;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://dezmembraru.ro/;activ
AF0763;Comision afiliere — ihunt.ro;Afiliere;RO;2performant;ihunt.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://ihunt.ro/;activ
AF0764;Comision afiliere — somnart.ro;Afiliere;RO;2performant;somnart.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.somnart.ro;activ
AF0765;Comision afiliere — librex.ro;Afiliere;RO;2performant;librex.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.librex.ro;activ
AF0766;Comision afiliere — karcher.com;Afiliere;international;2performant;karcher.com;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;are pagina;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.karcher.com/ro/ro;activ
AF0767;Comision afiliere — barber-store.ro;Afiliere;RO;2performant;barber-store.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://barber-store.ro;activ
AF0768;Comision afiliere — nevertebrate.ro;Afiliere;RO;2performant;nevertebrate.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.nevertebrate.ro/;activ
AF0769;Comision afiliere — craftmystic.ro;Afiliere;RO;2performant;craftmystic.ro;2performant;11.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.craftmystic.ro;activ
AF0770;Comision afiliere — ufit.ro;Afiliere;RO;2performant;ufit.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.ufit.ro;activ
AF0771;Comision afiliere — edituracorint.ro;Afiliere;RO;2performant;edituracorint.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://edituracorint.ro/;activ
AF0772;Comision afiliere — a2t.ro;Afiliere;RO;2performant;a2t.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://a2t.ro/;activ
AF0773;Comision afiliere — paa-home.ro;Afiliere;RO;2performant;paa-home.ro;2performant;7.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;are pagina;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://paa-home.ro;activ
AF0774;Comision afiliere — liki24.be;Afiliere;international;2performant;liki24.be;2performant;3.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://liki24.be;activ
AF0775;Comision afiliere — apiland.ro;Afiliere;RO;2performant;apiland.ro;2performant;10.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;are pagina;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.apiland.ro/;activ
AF0776;Comision afiliere — bitmi.ro;Afiliere;RO;2performant;bitmi.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.bitmi.ro;activ
AF0777;Comision afiliere — happypets.ro;Afiliere;RO;2performant;happypets.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://happypets.ro;activ
AF0778;Comision afiliere — liki24.it;Afiliere;international;2performant;liki24.it;2performant;3.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://liki24.it/;activ
AF0779;Comision afiliere — evolutionpowertools.ro;Afiliere;RO;2performant;evolutionpowertools.ro;2performant;8.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://evolutionpowertools.ro;activ
AF0780;Comision afiliere — haaus.ro;Afiliere;RO;2performant;haaus.ro;2performant;5.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://haaus.ro/;activ
AF0781;Comision afiliere — pensulemachiaj.ro;Afiliere;RO;2performant;pensulemachiaj.ro;2performant;15.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://www.pensulemachiaj.ro;activ
AF0782;Comision afiliere — novvu.ro;Afiliere;RO;2performant;novvu.ro;2performant;15.0;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;#999;https://novvu.ro;activ
